0_0_127_3_3_0_0_0_0_0
0_0_198_0_2_0_0_0_0_0
0_0_198_0_1_0_0_0_0_0
1_0_0_25_0_0_0_0_1_0
2_0_8_23_0_0_0_0_0_0
2_0_37_0_0_0_0_0_0_0
2_0_8_13_0_0_0_0_0_0
0_0_138_1_0_0_0_0_0_0
0_0_23_0_0_2_0_0_0_0
0_0_30_0_12_0_0_0_0_0
2_0_30_0_0_0_0_0_0_0
2_0_20_0_0_0_0_0_0_0
2_0_33_3_0_0_0_0_0_0
0_0_30_0_13_1_0_0_0_0
0_19_0_1_0_0_0_0_0_0
2_0_60_0_0_0_1_0_0_0
2_0_8_2_0_0_0_0_0_0
0_0_30_0_6_0_0_0_0_0
2_0_8_22_0_0_0_0_0_0
0_23_7_1_0_0_0_0_0_0
0_0_28_0_0_0_0_0_0_0
2_0_8_11_0_0_0_0_0_0
2_0_11_0_0_0_0_0_0_0
0_0_59_0_0_0_0_0_0_0
0_0_0_0_4_0_0_7_0_0
0_0_59_0_0_0_0_0_0_0
2_0_23_0_0_0_0_0_0_0
0_0_52_0_0_0_0_0_0_0
0_0_113_0_0_0_0_0_0_0
1_0_3_0_0_0_0_0_0_0
0_5_0_3_0_0_0_0_0_0
0_0_114_0_0_0_0_0_0_0
0_0_240_0_0_0_0_0_0_0
0_0_232_0_0_0_0_0_0_0
0_0_106_2_0_0_0_0_0_0
0_0_135_0_0_0_0_0_0_0
0_0_209_0_0_1_0_0_0_0
0_0_79_0_0_0_0_0_0_0
0_0_114_1_0_0_0_0_0_0
0_0_30_0_13_0_0_0_0_0
2_0_56_0_0_0_0_0_0_0
2_0_56_0_0_1_0_0_0_0
2_0_30_0_0_0_0_0_0_0
0_0_30_0_9_0_0_0_0_0
0_0_152_0_0_0_0_0_0_0
0_0_97_1_0_0_0_0_0_0
0_0_28_0_0_0_0_1_0_0
2_0_52_0_0_0_0_0_0_0
0_0_57_8_0_0_0_0_0_0
0_0_30_0_1_1_0_0_0_0
0_0_94_1_0_1_0_0_0_0
0_0_169_0_0_0_0_0_0_0
0_0_48_0_0_0_0_0_1_0
0_0_13_0_2_0_0_0_0_0
0_0_66_1_0_0_0_0_0_0
0_0_48_0_0_0_0_0_1_0
2_0_8_25_0_0_0_0_0_0
0_0_157_0_0_0_0_0_0_0
0_0_157_0_0_0_0_0_0_0
0_1_0_4_0_0_0_0_0_0
0_0_66_0_0_0_0_0_0_0
0_0_220_1_0_0_0_0_0_0
0_0_168_0_0_0_1_0_0_0
0_0_47_0_0_0_7_0_0_0
0_14_2_0_0_1_0_0_0_0
2_0_45_0_0_0_0_0_0_0
0_0_174_0_0_0_0_0_0_0
2_0_8_0_0_0_0_0_0_0
0_0_137_0_0_0_0_0_0_0
0_0_130_0_0_0_0_0_0_0
2_0_3_7_0_0_0_0_0_0
0_1_0_0_1_0_0_0_0_0
0_0_128_3_0_0_0_0_0_0
2_0_8_1_0_0_0_0_0_0
2_0_39_0_0_0_0_0_0_0
2_0_76_0_0_0_0_0_0_0
0_0_30_0_1_10_0_0_0_0
0_0_30_0_1_3_0_0_0_0
0_14_4_0_0_1_0_2_0_0
0_0_30_1_3_0_0_0_0_0
2_0_5_0_0_0_0_0_0_0
2_0_13_0_0_0_0_0_0_0
0_0_3_1_0_0_0_0_0_0
0_23_2_1_0_0_0_0_0_0
0_0_47_0_0_0_2_10_0_0
1_0_0_3_0_0_0_0_0_0
0_0_40_2_0_0_0_0_0_0
0_0_30_0_0_0_0_0_0_0
0_0_173_0_0_1_0_0_0_0
0_0_218_0_0_0_0_0_0_0
0_0_217_0_0_0_0_0_0_0
0_0_176_0_0_0_0_0_0_0
0_0_192_0_1_1_0_0_0_0
0_0_192_0_1_0_0_0_0_0
0_0_147_0_0_0_0_0_0_0
0_14_4_0_0_1_0_0_0_0
0_16_0_0_0_0_0_0_0_0
0_24_1_0_0_0_1_0_0_0
0_24_1_0_0_0_1_0_0_0
0_2_1_0_0_0_0_2_0_0
0_0_141_0_0_0_0_0_0_0
0_0_197_12_0_0_0_0_0_0
0_0_121_0_0_1_0_0_0_0
2_0_3_4_0_0_0_0_1_0
2_0_3_13_0_0_0_0_0_0
0_0_201_1_0_0_0_0_0_0
0_0_202_0_0_1_0_0_0_0
0_10_0_0_0_0_0_0_0_0
0_0_34_0_0_0_0_0_0_0
0_0_210_0_0_0_0_0_0_0
0_0_238_0_0_0_0_0_0_0
0_0_92_2_0_0_0_0_0_0
0_6_1_0_3_0_0_0_0_0
0_0_86_0_0_0_0_0_0_0
0_0_165_12_0_0_0_0_0_0
0_6_0_0_0_1_0_0_0_0
0_0_168_0_0_1_0_0_0_0
0_0_81_0_0_0_0_0_0_0
2_0_3_11_0_0_1_0_0_0
0_6_1_1_0_0_0_0_0_0
0_0_165_8_0_4_0_1_0_0
0_0_32_0_0_0_0_0_0_0
0_26_0_0_0_0_0_0_0_0
0_0_0_0_11_0_0_0_0_0
0_0_84_0_0_0_0_0_0_0
2_0_8_15_0_0_0_0_0_0
0_14_11_1_0_0_0_0_0_0
0_0_75_0_0_0_0_0_0_0
2_0_66_1_0_0_0_0_0_0
0_0_165_3_0_0_0_0_0_0
0_0_196_0_0_3_0_0_0_0
0_0_148_0_0_0_1_0_0_0
0_22_0_1_0_0_0_0_0_0
0_9_0_0_0_0_0_0_0_0
2_0_14_0_0_0_0_0_0_0
0_0_166_1_0_0_0_0_0_0
0_0_83_0_1_0_0_0_0_0
0_0_0_0_0_7_0_0_0_0
0_0_77_0_0_0_0_0_0_0
0_0_158_0_0_0_0_0_0_0
0_0_165_5_0_0_0_0_0_0
2_0_19_0_0_0_0_0_0_0
0_0_30_8_0_0_0_0_0_0
0_14_1_0_0_0_0_0_0_0
0_0_76_2_0_0_0_0_0_0
2_0_38_0_0_0_0_0_0_0
0_0_37_2_0_1_1_0_0_0
0_11_0_0_0_0_0_0_0_0
0_0_200_0_0_0_0_0_0_0
0_0_199_0_0_0_0_0_0_0
0_0_120_0_0_0_0_0_0_0
2_0_67_0_0_0_0_0_0_0
0_0_149_0_0_0_0_0_0_0
0_0_0_0_0_0_1_0_0_0
0_0_0_0_0_2_0_0_0_0
0_0_167_3_0_0_0_0_0_0
0_0_83_0_0_0_0_0_0_0
0_0_202_0_0_0_0_0_0_0
2_0_3_4_0_0_0_0_0_0
0_0_211_0_0_0_0_0_0_0
0_0_19_6_0_0_0_0_0_0
0_0_0_0_13_0_0_0_0_0
0_0_0_0_13_0_0_0_0_0
0_0_0_0_13_0_0_0_0_0
0_0_0_0_13_0_0_0_0_0
0_0_0_0_13_0_0_0_0_0
0_0_0_0_13_0_0_0_0_0
0_0_0_0_13_0_0_0_0_0
0_0_0_0_13_0_0_0_0_0
0_0_0_0_13_0_0_0_0_0
0_0_0_0_13_0_0_0_0_0
0_0_0_0_13_0_0_0_0_0
0_0_0_0_13_0_0_0_0_0
0_0_0_0_13_0_0_0_0_0
0_0_0_0_13_0_0_0_0_0
0_0_0_0_13_0_0_0_0_0
0_0_0_0_13_0_0_0_0_0
0_0_0_0_13_0_0_0_0_0
0_0_0_0_13_0_0_0_0_0
0_0_0_0_13_0_0_0_0_0
0_0_0_0_13_0_0_0_0_0
0_0_127_4_0_0_0_2_0_0
0_0_127_4_0_0_0_0_0_0
0_0_127_4_0_0_0_3_0_0
0_0_127_4_0_0_1_0_0_0
0_0_127_4_0_0_2_0_0_0
0_0_127_4_0_0_0_1_0_0
0_0_127_4_0_0_0_1_0_0
0_0_127_4_0_0_0_1_0_0
0_0_127_4_0_0_0_1_0_0
0_0_127_4_0_0_0_1_0_0
0_0_127_4_0_0_0_1_0_0
0_0_127_4_0_0_0_1_0_0
0_0_127_4_0_0_0_1_0_0
0_0_127_4_0_0_0_1_0_0
0_0_127_4_0_0_0_1_0_0
0_0_127_4_0_0_0_1_0_0
0_0_127_4_0_0_0_1_0_0
0_0_127_4_0_0_0_1_0_0
0_0_127_4_0_0_0_1_0_0
0_0_127_4_0_0_0_1_0_0
0_0_127_4_0_0_0_1_0_0
0_0_127_4_0_0_0_1_0_0
0_0_127_4_0_0_0_1_0_0
0_0_127_4_0_0_0_1_0_0
0_0_127_4_0_0_0_1_0_0
2_0_33_0_0_1_0_0_0_0
2_0_33_0_0_1_0_0_0_0
2_0_33_0_0_1_0_0_0_0
2_0_33_0_0_1_0_0_0_0
2_0_33_0_0_1_0_0_0_0
2_0_33_0_0_1_0_0_0_0
2_0_33_0_0_1_0_0_0_0
2_0_33_0_0_1_0_0_0_0
2_0_33_0_0_1_0_0_0_0
2_0_33_0_0_1_0_0_0_0
2_0_33_0_0_1_0_0_0_0
2_0_33_0_0_1_0_0_0_0
2_0_33_0_0_1_0_0_0_0
2_0_33_0_0_1_0_0_0_0
2_0_33_0_0_1_0_0_0_0
2_0_33_0_0_1_0_0_0_0
2_0_33_0_0_1_0_0_0_0
2_0_33_0_0_1_0_0_0_0
2_0_33_0_0_1_0_0_0_0
2_0_33_0_0_1_0_0_0_0
2_0_3_19_0_0_0_0_0_0
2_0_3_19_0_0_0_0_0_0
2_0_3_19_0_0_0_0_0_0
2_0_3_19_0_0_0_0_0_0
2_0_3_19_0_0_0_0_1_0
2_0_3_19_0_0_0_0_0_0
2_0_3_19_0_0_0_0_0_0
2_0_3_19_0_0_0_0_0_0
2_0_3_19_0_0_0_0_0_0
2_0_3_19_0_0_0_0_0_0
2_0_3_19_0_0_0_0_0_0
2_0_3_19_0_0_0_0_0_0
2_0_3_19_0_0_0_0_0_0
2_0_3_19_0_0_0_0_0_0
2_0_3_19_0_0_0_0_0_0
2_0_3_19_0_0_0_0_0_0
2_0_3_19_0_0_0_0_0_0
2_0_3_19_0_0_0_0_0_0
2_0_3_19_0_0_0_0_0_0
2_0_3_19_0_0_0_0_0_0
0_0_209_6_1_0_0_0_0_0
0_0_58_0_0_0_1_0_0_0
0_0_63_0_0_0_0_0_0_0
0_0_164_2_0_0_0_1_0_0
0_0_218_1_0_0_0_0_0_0
0_0_97_7_0_0_0_0_2_0
0_0_212_0_0_0_0_0_0_0
0_0_164_2_0_0_0_0_0_0
0_0_150_0_0_0_0_0_0_0
0_0_97_7_0_0_0_0_0_0
0_0_97_7_0_0_0_0_1_0
0_0_89_0_0_0_0_0_0_0
0_24_2_0_0_0_0_0_0_0
0_0_146_0_0_0_0_0_0_0
0_0_58_5_0_0_0_0_0_0
0_0_164_2_0_0_0_2_0_0
0_0_212_0_0_0_0_0_2_0
0_0_212_0_0_0_0_0_1_0
0_0_212_0_0_0_0_0_1_0
0_0_58_5_0_0_0_0_0_0
0_2_1_0_1_0_0_0_1_0
0_0_179_0_0_0_0_0_0_0
0_0_99_7_0_0_0_0_0_0
0_2_1_0_1_0_0_0_0_0
0_2_1_0_1_0_0_1_0_0
0_0_3_0_0_0_0_0_0_0
0_0_23_0_0_1_0_0_0_0
0_2_1_0_1_0_1_0_0_0
0_0_92_4_0_0_0_0_0_0
0_0_209_0_1_0_0_0_0_0
2_0_82_0_0_0_0_0_0_0
0_2_1_0_1_0_2_0_0_0
0_0_80_0_0_1_0_0_0_0
0_0_10_0_0_0_0_0_0_0
0_0_0_0_4_0_0_0_0_0
0_0_0_0_9_0_0_1_0_0
0_0_0_0_4_0_1_0_0_0
0_0_205_0_0_0_0_0_0_0
0_0_0_0_9_0_0_2_0_0
0_0_0_0_4_0_0_0_1_0
0_2_1_0_1_1_0_0_0_0
0_0_0_0_4_0_0_0_3_0
0_0_80_0_0_1_1_0_0_0
0_0_0_0_9_0_0_0_0_0
0_0_0_0_4_0_0_5_0_0
0_0_0_0_4_0_4_0_0_0
0_0_0_0_9_0_1_0_0_0
0_0_0_0_4_1_0_0_0_0
0_0_0_0_4_0_0_6_0_0
0_0_0_0_9_0_0_3_0_0
0_0_0_0_4_0_0_3_1_0
0_0_106_6_0_0_0_0_0_0
0_0_0_0_4_0_0_0_2_0
0_0_0_0_4_0_0_4_0_0
0_0_0_0_4_0_0_4_1_0
0_0_0_0_4_0_0_0_3_0
0_0_0_0_4_0_0_2_0_0
0_0_0_0_4_0_2_0_0_0
0_0_0_0_9_0_0_4_0_0
0_0_172_2_0_0_0_0_0_0
0_0_0_0_5_0_0_1_0_0
0_0_0_0_6_0_0_0_0_0
0_0_0_0_4_0_0_3_0_0
0_0_0_0_5_0_0_0_0_0
0_0_0_0_4_0_0_1_0_0
0_0_0_0_5_0_0_0_1_0
0_0_0_0_4_0_0_3_2_0
0_0_0_0_5_0_0_2_0_0
0_0_0_0_5_0_0_3_0_0
0_0_0_0_5_0_0_8_0_0
0_0_0_0_5_0_0_4_0_0
0_0_0_0_5_0_0_0_0_0
0_0_5_2_0_0_0_0_0_0
0_0_0_0_4_0_0_0_4_0
0_0_124_0_0_0_0_0_0_0
